original_path,original_relpath,normalized_path,normalized_relpath,filename,normalized_filename
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG & AI‑Agent Solopreneur Playbook – Structured S 1eeb4fd21ff0800cb60efaafaf45d8c0.md,staging-area/RAG_service/RAG & AI‑Agent Solopreneur Playbook – Structured S 1eeb4fd21ff0800cb60efaafaf45d8c0.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_ai_agent_solopreneur_playbook_structured_s.md,staging-area/RAG_service/rag_ai_agent_solopreneur_playbook_structured_s.md,RAG & AI‑Agent Solopreneur Playbook – Structured S 1eeb4fd21ff0800cb60efaafaf45d8c0.md,rag_ai_agent_solopreneur_playbook_structured_s.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG - Tenant Models 1eeb4fd21ff0809f931dd9646b22f057.md,staging-area/RAG_service/RAG - Tenant Models 1eeb4fd21ff0809f931dd9646b22f057.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_tenant_models.md,staging-area/RAG_service/rag_tenant_models.md,RAG - Tenant Models 1eeb4fd21ff0809f931dd9646b22f057.md,rag_tenant_models.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG Service – data_flow_diagram 1eeb4fd21ff08191a27ff8e7904ba16a.md,staging-area/RAG_service/RAG Service – data_flow_diagram 1eeb4fd21ff08191a27ff8e7904ba16a.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_data_flow_diagram.md,staging-area/RAG_service/rag_service_data_flow_diagram.md,RAG Service – data_flow_diagram 1eeb4fd21ff08191a27ff8e7904ba16a.md,rag_service_data_flow_diagram.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/Solo‑Biz Internal RAG Playbook 1eeb4fd21ff0806087dffe0b3e783696.md,staging-area/RAG_service/Solo‑Biz Internal RAG Playbook 1eeb4fd21ff0806087dffe0b3e783696.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/solo_biz_internal_rag_playbook.md,staging-area/RAG_service/solo_biz_internal_rag_playbook.md,Solo‑Biz Internal RAG Playbook 1eeb4fd21ff0806087dffe0b3e783696.md,solo_biz_internal_rag_playbook.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag-service---system_context_diagram.md,staging-area/RAG_service/rag-service---system_context_diagram.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_system_context_diagram.md,staging-area/RAG_service/rag_service_system_context_diagram.md,rag-service---system_context_diagram.md,rag_service_system_context_diagram.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag-service---future-roadmap.md,staging-area/RAG_service/rag-service---future-roadmap.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_future_roadmap.md,staging-area/RAG_service/rag_service_future_roadmap.md,rag-service---future-roadmap.md,rag_service_future_roadmap.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG Service – system_context_diagram 1eeb4fd21ff081c5ae24f88de69c3e27.md,staging-area/RAG_service/RAG Service – system_context_diagram 1eeb4fd21ff081c5ae24f88de69c3e27.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_system_context_diagram.md,staging-area/RAG_service/rag_service_system_context_diagram.md,RAG Service – system_context_diagram 1eeb4fd21ff081c5ae24f88de69c3e27.md,rag_service_system_context_diagram.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG Service – Implementation Plan & Test Instructi 1eeb4fd21ff0801a8d4cc1ee4276457a.md,staging-area/RAG_service/RAG Service – Implementation Plan & Test Instructi 1eeb4fd21ff0801a8d4cc1ee4276457a.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_implementation_plan_test_instructi.md,staging-area/RAG_service/rag_service_implementation_plan_test_instructi.md,RAG Service – Implementation Plan & Test Instructi 1eeb4fd21ff0801a8d4cc1ee4276457a.md,rag_service_implementation_plan_test_instructi.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/personal-family-rag-playbook.md,staging-area/RAG_service/personal-family-rag-playbook.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/personal_family_rag_playbook.md,staging-area/RAG_service/personal_family_rag_playbook.md,personal-family-rag-playbook.md,personal_family_rag_playbook.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG Service – Future Roadmap 1eeb4fd21ff08058a6d1f340150dcaa6.md,staging-area/RAG_service/RAG Service – Future Roadmap 1eeb4fd21ff08058a6d1f340150dcaa6.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_future_roadmap.md,staging-area/RAG_service/rag_service_future_roadmap.md,RAG Service – Future Roadmap 1eeb4fd21ff08058a6d1f340150dcaa6.md,rag_service_future_roadmap.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag-project---supplementary-design-docs.md,staging-area/RAG_service/rag-project---supplementary-design-docs.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_project_supplementary_design_docs.md,staging-area/RAG_service/rag_project_supplementary_design_docs.md,rag-project---supplementary-design-docs.md,rag_project_supplementary_design_docs.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG Service - Client Packaging & Codegen Guide 1eeb4fd21ff080f6a56dd9de06cdf097.md,staging-area/RAG_service/RAG Service - Client Packaging & Codegen Guide 1eeb4fd21ff080f6a56dd9de06cdf097.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_client_packaging_codegen_guide.md,staging-area/RAG_service/rag_service_client_packaging_codegen_guide.md,RAG Service - Client Packaging & Codegen Guide 1eeb4fd21ff080f6a56dd9de06cdf097.md,rag_service_client_packaging_codegen_guide.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/RAG Service - Open Api 3 1eeb4fd21ff0806fa4cae2b7302caca6.md,staging-area/RAG_service/RAG Service - Open Api 3 1eeb4fd21ff0806fa4cae2b7302caca6.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/RAG_service/rag_service_open_api_3.md,staging-area/RAG_service/rag_service_open_api_3.md,RAG Service - Open Api 3 1eeb4fd21ff0806fa4cae2b7302caca6.md,rag_service_open_api_3.md
"/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/ai-agent-crew-for-scalable,-fully-automated-infras.md","staging-area/Infra_Crew/ai-agent-crew-for-scalable,-fully-automated-infras.md",/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/ai_agent_crew_for_scalable_fully_automated_infras.md,staging-area/Infra_Crew/ai_agent_crew_for_scalable_fully_automated_infras.md,"ai-agent-crew-for-scalable,-fully-automated-infras.md",ai_agent_crew_for_scalable_fully_automated_infras.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/Atlas_Deployment_Manual_v0.1.md,staging-area/Infra_Crew/Atlas_Deployment_Manual_v0.1.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/atlas_deployment_manual_v0.1.md,staging-area/Infra_Crew/atlas_deployment_manual_v0.1.md,Atlas_Deployment_Manual_v0.1.md,atlas_deployment_manual_v0.1.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infra_architect_lean_crew_mvp.md,staging-area/Infra_Crew/infra_architect_lean_crew_mvp.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infra_architect_lean_crew_mvp.md,staging-area/Infra_Crew/infra_architect_lean_crew_mvp.md,infra_architect_lean_crew_mvp.md,infra_architect_lean_crew_mvp.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/ai_agent_framework_guide_05072025.md,staging-area/Infra_Crew/ai_agent_framework_guide_05072025.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/ai_agent_framework_guide_05072025.md,staging-area/Infra_Crew/ai_agent_framework_guide_05072025.md,ai_agent_framework_guide_05072025.md,ai_agent_framework_guide_05072025.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infrastructure-architect-agent.md,staging-area/Infra_Crew/infrastructure-architect-agent.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infrastructure_architect_agent.md,staging-area/Infra_Crew/infrastructure_architect_agent.md,infrastructure-architect-agent.md,infrastructure_architect_agent.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infrastructure-crew.md,staging-area/Infra_Crew/infrastructure-crew.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infrastructure_crew.md,staging-area/Infra_Crew/infrastructure_crew.md,infrastructure-crew.md,infrastructure_crew.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infra-architect-role-and-definition.md,staging-area/Infra_Crew/infra-architect-role-and-definition.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infra_architect_role_and_definition.md,staging-area/Infra_Crew/infra_architect_role_and_definition.md,infra-architect-role-and-definition.md,infra_architect_role_and_definition.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/ai-aent-team-crew--autonomous-infrastructure.md,staging-area/Infra_Crew/ai-aent-team-crew--autonomous-infrastructure.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/ai_aent_team_crew_autonomous_infrastructure.md,staging-area/Infra_Crew/ai_aent_team_crew_autonomous_infrastructure.md,ai-aent-team-crew--autonomous-infrastructure.md,ai_aent_team_crew_autonomous_infrastructure.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/Infra Architect Role & Definition 1edb4fd21ff080ceb2e7cbbbe0ff762a.md,staging-area/Infra_Crew/Infra Architect Role & Definition 1edb4fd21ff080ceb2e7cbbbe0ff762a.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infra_architect_role_definition.md,staging-area/Infra_Crew/infra_architect_role_definition.md,Infra Architect Role & Definition 1edb4fd21ff080ceb2e7cbbbe0ff762a.md,infra_architect_role_definition.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/implementation-specialist-role-definition.md,staging-area/Infra_Crew/implementation-specialist-role-definition.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/implementation_specialist_role_definition.md,staging-area/Infra_Crew/implementation_specialist_role_definition.md,implementation-specialist-role-definition.md,implementation_specialist_role_definition.md
"/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/AI-Agent Crew for Scalable, Fully-Automated Infras 1edb4fd21ff080459f6acf429f3299fe.md","staging-area/Infra_Crew/AI-Agent Crew for Scalable, Fully-Automated Infras 1edb4fd21ff080459f6acf429f3299fe.md",/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/ai_agent_crew_for_scalable_fully_automated_infras.md,staging-area/Infra_Crew/ai_agent_crew_for_scalable_fully_automated_infras.md,"AI-Agent Crew for Scalable, Fully-Automated Infras 1edb4fd21ff080459f6acf429f3299fe.md",ai_agent_crew_for_scalable_fully_automated_infras.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/Infrastructure Crew 1eeb4fd21ff0806e920ad56352bd8f69.md,staging-area/Infra_Crew/Infrastructure Crew 1eeb4fd21ff0806e920ad56352bd8f69.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/infrastructure_crew.md,staging-area/Infra_Crew/infrastructure_crew.md,Infrastructure Crew 1eeb4fd21ff0806e920ad56352bd8f69.md,infrastructure_crew.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/Atlas_Deployment_Manual_v0.2.md,staging-area/Infra_Crew/Atlas_Deployment_Manual_v0.2.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/atlas_deployment_manual_v0.2.md,staging-area/Infra_Crew/atlas_deployment_manual_v0.2.md,Atlas_Deployment_Manual_v0.2.md,atlas_deployment_manual_v0.2.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/atlas_mvp_scaffold_patch-set_001.md,staging-area/Infra_Crew/atlas_mvp_scaffold_patch-set_001.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Infra_Crew/atlas_mvp_scaffold_patch_set_001.md,staging-area/Infra_Crew/atlas_mvp_scaffold_patch_set_001.md,atlas_mvp_scaffold_patch-set_001.md,atlas_mvp_scaffold_patch_set_001.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/assistant-ai-agent-alfred.md,staging-area/alfred__AI_Assistant/assistant-ai-agent-alfred.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/assistant_ai_agent_alfred.md,staging-area/alfred__AI_Assistant/assistant_ai_agent_alfred.md,assistant-ai-agent-alfred.md,assistant_ai_agent_alfred.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Alfred-Home Comprehensive Deployment Guide for Loc 1eab4fd21ff0805abad4e927cc3b384e.md,staging-area/alfred__AI_Assistant/Alfred-Home Comprehensive Deployment Guide for Loc 1eab4fd21ff0805abad4e927cc3b384e.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_comprehensive_deployment_guide_for_loc.md,staging-area/alfred__AI_Assistant/alfred_home_comprehensive_deployment_guide_for_loc.md,Alfred-Home Comprehensive Deployment Guide for Loc 1eab4fd21ff0805abad4e927cc3b384e.md,alfred_home_comprehensive_deployment_guide_for_loc.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-minimal-whatsapp-ai-assistant-for-(v20.md,staging-area/alfred__AI_Assistant/alfred-home-minimal-whatsapp-ai-assistant-for-(v20.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_minimal_whatsapp_ai_assistant_for_v20.md,staging-area/alfred__AI_Assistant/alfred_home_minimal_whatsapp_ai_assistant_for_v20.md,alfred-home-minimal-whatsapp-ai-assistant-for-(v20.md,alfred_home_minimal_whatsapp_ai_assistant_for_v20.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-whatsapp-family-mvp---detailed-design-and-imp.md,staging-area/alfred__AI_Assistant/alfred-whatsapp-family-mvp---detailed-design-and-imp.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_whatsapp_family_mvp_detailed_design_and_imp.md,staging-area/alfred__AI_Assistant/alfred_whatsapp_family_mvp_detailed_design_and_imp.md,alfred-whatsapp-family-mvp---detailed-design-and-imp.md,alfred_whatsapp_family_mvp_detailed_design_and_imp.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Alfred WhatsApp Family MVP 1eab4fd21ff080c59493fe1cde490f5b.md,staging-area/alfred__AI_Assistant/Alfred WhatsApp Family MVP 1eab4fd21ff080c59493fe1cde490f5b.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_whatsapp_family_mvp.md,staging-area/alfred__AI_Assistant/alfred_whatsapp_family_mvp.md,Alfred WhatsApp Family MVP 1eab4fd21ff080c59493fe1cde490f5b.md,alfred_whatsapp_family_mvp.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Alfred‑Home Single Source of Truth – Implementatio 1eab4fd21ff080d48cf5f2cfcb1170de.md,staging-area/alfred__AI_Assistant/Alfred‑Home Single Source of Truth – Implementatio 1eab4fd21ff080d48cf5f2cfcb1170de.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_single_source_of_truth_implementatio.md,staging-area/alfred__AI_Assistant/alfred_home_single_source_of_truth_implementatio.md,Alfred‑Home Single Source of Truth – Implementatio 1eab4fd21ff080d48cf5f2cfcb1170de.md,alfred_home_single_source_of_truth_implementatio.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-(whatsapp)-and-alfred-biz-(slack-whats.md,staging-area/alfred__AI_Assistant/alfred-home-(whatsapp)-and-alfred-biz-(slack-whats.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_whatsapp_and_alfred_biz_slack_whats.md,staging-area/alfred__AI_Assistant/alfred_home_whatsapp_and_alfred_biz_slack_whats.md,alfred-home-(whatsapp)-and-alfred-biz-(slack-whats.md,alfred_home_whatsapp_and_alfred_biz_slack_whats.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-architectural-synthesis.md,staging-area/alfred__AI_Assistant/alfred-home-architectural-synthesis.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_architectural_synthesis.md,staging-area/alfred__AI_Assistant/alfred_home_architectural_synthesis.md,alfred-home-architectural-synthesis.md,alfred_home_architectural_synthesis.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-whatsapp-family-mvp.md,staging-area/alfred__AI_Assistant/alfred-whatsapp-family-mvp.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_whatsapp_family_mvp.md,staging-area/alfred__AI_Assistant/alfred_whatsapp_family_mvp.md,alfred-whatsapp-family-mvp.md,alfred_whatsapp_family_mvp.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/path-from-alfred-home-to-adding-alfred-biz.md,staging-area/alfred__AI_Assistant/path-from-alfred-home-to-adding-alfred-biz.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/path_from_alfred_home_to_adding_alfred_biz.md,staging-area/alfred__AI_Assistant/path_from_alfred_home_to_adding_alfred_biz.md,path-from-alfred-home-to-adding-alfred-biz.md,path_from_alfred_home_to_adding_alfred_biz.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-and-alfred-biz---comprehensive-guide.md,staging-area/alfred__AI_Assistant/alfred-home-and-alfred-biz---comprehensive-guide.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_and_alfred_biz_comprehensive_guide.md,staging-area/alfred__AI_Assistant/alfred_home_and_alfred_biz_comprehensive_guide.md,alfred-home-and-alfred-biz---comprehensive-guide.md,alfred_home_and_alfred_biz_comprehensive_guide.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/interfaces-initial-infra-assessment.md,staging-area/alfred__AI_Assistant/interfaces-initial-infra-assessment.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/interfaces_initial_infra_assessment.md,staging-area/alfred__AI_Assistant/interfaces_initial_infra_assessment.md,interfaces-initial-infra-assessment.md,interfaces_initial_infra_assessment.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-whatsapp-mvp---detailed-design-and-imple.md,staging-area/alfred__AI_Assistant/alfred-home-whatsapp-mvp---detailed-design-and-imple.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_whatsapp_mvp_detailed_design_and_imple.md,staging-area/alfred__AI_Assistant/alfred_home_whatsapp_mvp_detailed_design_and_imple.md,alfred-home-whatsapp-mvp---detailed-design-and-imple.md,alfred_home_whatsapp_mvp_detailed_design_and_imple.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Alfred-Home (WhatsApp) and Alfred-Biz (Slack Whats 1eab4fd21ff0803cae5ffd6638a70d0b.md,staging-area/alfred__AI_Assistant/Alfred-Home (WhatsApp) and Alfred-Biz (Slack Whats 1eab4fd21ff0803cae5ffd6638a70d0b.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_whatsapp_and_alfred_biz_slack_whats.md,staging-area/alfred__AI_Assistant/alfred_home_whatsapp_and_alfred_biz_slack_whats.md,Alfred-Home (WhatsApp) and Alfred-Biz (Slack Whats 1eab4fd21ff0803cae5ffd6638a70d0b.md,alfred_home_whatsapp_and_alfred_biz_slack_whats.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/rethinking-alfred-for-a-solopreneur.md,staging-area/alfred__AI_Assistant/rethinking-alfred-for-a-solopreneur.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/rethinking_alfred_for_a_solopreneur.md,staging-area/alfred__AI_Assistant/rethinking_alfred_for_a_solopreneur.md,rethinking-alfred-for-a-solopreneur.md,rethinking_alfred_for_a_solopreneur.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/ai-agent-platform-v2-·-alfred-×-whatsapp-cloud-api.md,staging-area/alfred__AI_Assistant/ai-agent-platform-v2-·-alfred-×-whatsapp-cloud-api.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/ai_agent_platform_v2_alfred_whatsapp_cloud_api.md,staging-area/alfred__AI_Assistant/ai_agent_platform_v2_alfred_whatsapp_cloud_api.md,ai-agent-platform-v2-·-alfred-×-whatsapp-cloud-api.md,ai_agent_platform_v2_alfred_whatsapp_cloud_api.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-biz-planning-and-design.md,staging-area/alfred__AI_Assistant/alfred-home-biz-planning-and-design.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_biz_planning_and_design.md,staging-area/alfred__AI_Assistant/alfred_home_biz_planning_and_design.md,alfred-home-biz-planning-and-design.md,alfred_home_biz_planning_and_design.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-biz-slack-mvp.md,staging-area/alfred__AI_Assistant/alfred-biz-slack-mvp.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_biz_slack_mvp.md,staging-area/alfred__AI_Assistant/alfred_biz_slack_mvp.md,alfred-biz-slack-mvp.md,alfred_biz_slack_mvp.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Interfaces initial infra assessment 1e9b4fd21ff08080a6ebccdf693562f3.md,staging-area/alfred__AI_Assistant/Interfaces initial infra assessment 1e9b4fd21ff08080a6ebccdf693562f3.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/interfaces_initial_infra_assessment.md,staging-area/alfred__AI_Assistant/interfaces_initial_infra_assessment.md,Interfaces initial infra assessment 1e9b4fd21ff08080a6ebccdf693562f3.md,interfaces_initial_infra_assessment.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-single-source-of-truth---implementatio.md,staging-area/alfred__AI_Assistant/alfred-home-single-source-of-truth---implementatio.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_single_source_of_truth_implementatio.md,staging-area/alfred__AI_Assistant/alfred_home_single_source_of_truth_implementatio.md,alfred-home-single-source-of-truth---implementatio.md,alfred_home_single_source_of_truth_implementatio.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home---implementation-specification.md,staging-area/alfred__AI_Assistant/alfred-home---implementation-specification.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_implementation_specification.md,staging-area/alfred__AI_Assistant/alfred_home_implementation_specification.md,alfred-home---implementation-specification.md,alfred_home_implementation_specification.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-home-comprehensive-deployment-guide-for-loc.md,staging-area/alfred__AI_Assistant/alfred-home-comprehensive-deployment-guide-for-loc.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_comprehensive_deployment_guide_for_loc.md,staging-area/alfred__AI_Assistant/alfred_home_comprehensive_deployment_guide_for_loc.md,alfred-home-comprehensive-deployment-guide-for-loc.md,alfred_home_comprehensive_deployment_guide_for_loc.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Alfred‑Home WhatsApp MVP – Detailed Design & Imple 1e9b4fd21ff080a188b9e2d0f4b47b67.md,staging-area/alfred__AI_Assistant/Alfred‑Home WhatsApp MVP – Detailed Design & Imple 1e9b4fd21ff080a188b9e2d0f4b47b67.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_whatsapp_mvp_detailed_design_imple.md,staging-area/alfred__AI_Assistant/alfred_home_whatsapp_mvp_detailed_design_imple.md,Alfred‑Home WhatsApp MVP – Detailed Design & Imple 1e9b4fd21ff080a188b9e2d0f4b47b67.md,alfred_home_whatsapp_mvp_detailed_design_imple.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred-biz-slack-mvp---detailed-design-and-implement.md,staging-area/alfred__AI_Assistant/alfred-biz-slack-mvp---detailed-design-and-implement.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_biz_slack_mvp_detailed_design_and_implement.md,staging-area/alfred__AI_Assistant/alfred_biz_slack_mvp_detailed_design_and_implement.md,alfred-biz-slack-mvp---detailed-design-and-implement.md,alfred_biz_slack_mvp_detailed_design_and_implement.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Alfred-Biz Slack MVP 1eab4fd21ff080609921f364d96570fa.md,staging-area/alfred__AI_Assistant/Alfred-Biz Slack MVP 1eab4fd21ff080609921f364d96570fa.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_biz_slack_mvp.md,staging-area/alfred__AI_Assistant/alfred_biz_slack_mvp.md,Alfred-Biz Slack MVP 1eab4fd21ff080609921f364d96570fa.md,alfred_biz_slack_mvp.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Alfred‑home biz Planning & Design 1eab4fd21ff08074a707f54ac5c0363c.md,staging-area/alfred__AI_Assistant/Alfred‑home biz Planning & Design 1eab4fd21ff08074a707f54ac5c0363c.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/alfred_home_biz_planning_design.md,staging-area/alfred__AI_Assistant/alfred_home_biz_planning_design.md,Alfred‑home biz Planning & Design 1eab4fd21ff08074a707f54ac5c0363c.md,alfred_home_biz_planning_design.md
